Epoch: 0, time: 0.932, Train Loss: 3.237e-02,Vali Loss: 1.318e-02, Train l2: 0.7532, Vali l2: 0.4825
Epoch: 18, time: 0.517, Train Loss: 9.179e-04,Vali Loss: 9.005e-04, Train l2: 0.1151, Vali l2: 0.1140
Epoch: 19, time: 0.518, Train Loss: 8.387e-04,Vali Loss: 8.684e-04, Train l2: 0.1096, Vali l2: 0.1101
Epoch: 20, time: 0.517, Train Loss: 7.987e-04,Vali Loss: 8.351e-04, Train l2: 0.1066, Vali l2: 0.1097
Epoch: 21, time: 0.516, Train Loss: 7.970e-04,Vali Loss: 8.046e-04, Train l2: 0.1074, Vali l2: 0.1070
Epoch: 22, time: 0.517, Train Loss: 7.293e-04,Vali Loss: 7.646e-04, Train l2: 0.1018, Vali l2: 0.1041
Epoch: 23, time: 0.518, Train Loss: 6.918e-04,Vali Loss: 7.357e-04, Train l2: 0.0997, Vali l2: 0.1040
Epoch: 24, time: 0.516, Train Loss: 6.800e-04,Vali Loss: 7.124e-04, Train l2: 0.0985, Vali l2: 0.0990
Epoch: 25, time: 0.516, Train Loss: 6.467e-04,Vali Loss: 7.175e-04, Train l2: 0.0959, Vali l2: 0.1006
Epoch: 26, time: 0.516, Train Loss: 6.038e-04,Vali Loss: 6.558e-04, Train l2: 0.0918, Vali l2: 0.0952
Epoch: 27, time: 0.516, Train Loss: 6.025e-04,Vali Loss: 6.687e-04, Train l2: 0.0922, Vali l2: 0.0973
Epoch: 28, time: 0.531, Train Loss: 5.603e-04,Vali Loss: 6.178e-04, Train l2: 0.0887, Vali l2: 0.0931
Epoch: 29, time: 0.517, Train Loss: 5.390e-04,Vali Loss: 5.780e-04, Train l2: 0.0860, Vali l2: 0.0887
Epoch: 30, time: 0.517, Train Loss: 5.380e-04,Vali Loss: 6.089e-04, Train l2: 0.0872, Vali l2: 0.0914
Epoch: 31, time: 0.517, Train Loss: 4.879e-04,Vali Loss: 5.440e-04, Train l2: 0.0824, Vali l2: 0.0858
Epoch: 32, time: 0.520, Train Loss: 4.734e-04,Vali Loss: 5.704e-04, Train l2: 0.0810, Vali l2: 0.0868
Epoch: 33, time: 0.517, Train Loss: 4.397e-04,Vali Loss: 5.110e-04, Train l2: 0.0781, Vali l2: 0.0846
Epoch: 34, time: 0.517, Train Loss: 4.394e-04,Vali Loss: 4.824e-04, Train l2: 0.0777, Vali l2: 0.0801
Epoch: 35, time: 0.518, Train Loss: 4.204e-04,Vali Loss: 5.262e-04, Train l2: 0.0756, Vali l2: 0.0843
Epoch: 36, time: 0.517, Train Loss: 4.279e-04,Vali Loss: 5.124e-04, Train l2: 0.0781, Vali l2: 0.0819
Epoch: 37, time: 0.517, Train Loss: 4.064e-04,Vali Loss: 5.276e-04, Train l2: 0.0750, Vali l2: 0.0850
Epoch: 38, time: 0.517, Train Loss: 3.965e-04,Vali Loss: 4.511e-04, Train l2: 0.0745, Vali l2: 0.0782
Epoch: 39, time: 0.517, Train Loss: 3.848e-04,Vali Loss: 4.548e-04, Train l2: 0.0736, Vali l2: 0.0768
Epoch: 40, time: 0.518, Train Loss: 3.536e-04,Vali Loss: 4.110e-04, Train l2: 0.0691, Vali l2: 0.0736
Epoch: 41, time: 0.518, Train Loss: 3.316e-04,Vali Loss: 4.167e-04, Train l2: 0.0665, Vali l2: 0.0704
Epoch: 42, time: 0.517, Train Loss: 3.303e-04,Vali Loss: 3.799e-04, Train l2: 0.0662, Vali l2: 0.0711
Epoch: 43, time: 0.519, Train Loss: 3.073e-04,Vali Loss: 3.869e-04, Train l2: 0.0639, Vali l2: 0.0707
Epoch: 44, time: 0.518, Train Loss: 3.126e-04,Vali Loss: 3.713e-04, Train l2: 0.0647, Vali l2: 0.0679
Epoch: 45, time: 0.516, Train Loss: 2.883e-04,Vali Loss: 3.849e-04, Train l2: 0.0624, Vali l2: 0.0692
Epoch: 46, time: 0.517, Train Loss: 2.975e-04,Vali Loss: 3.484e-04, Train l2: 0.0637, Vali l2: 0.0669
Epoch: 47, time: 0.517, Train Loss: 2.663e-04,Vali Loss: 3.349e-04, Train l2: 0.0600, Vali l2: 0.0652
Epoch: 48, time: 0.517, Train Loss: 2.722e-04,Vali Loss: 3.301e-04, Train l2: 0.0614, Vali l2: 0.0649
Epoch: 49, time: 0.517, Train Loss: 2.696e-04,Vali Loss: 3.180e-04, Train l2: 0.0604, Vali l2: 0.0636
Epoch: 50, time: 0.517, Train Loss: 2.512e-04,Vali Loss: 3.691e-04, Train l2: 0.0587, Vali l2: 0.0672
Epoch: 51, time: 0.517, Train Loss: 2.490e-04,Vali Loss: 2.902e-04, Train l2: 0.0576, Vali l2: 0.0606
Epoch: 52, time: 0.518, Train Loss: 2.372e-04,Vali Loss: 3.017e-04, Train l2: 0.0558, Vali l2: 0.0628
Epoch: 53, time: 0.517, Train Loss: 2.268e-04,Vali Loss: 3.007e-04, Train l2: 0.0556, Vali l2: 0.0612
Epoch: 54, time: 0.517, Train Loss: 2.399e-04,Vali Loss: 3.360e-04, Train l2: 0.0573, Vali l2: 0.0631
Epoch: 55, time: 0.517, Train Loss: 2.609e-04,Vali Loss: 3.571e-04, Train l2: 0.0595, Vali l2: 0.0658
Epoch: 56, time: 0.517, Train Loss: 2.232e-04,Vali Loss: 3.109e-04, Train l2: 0.0549, Vali l2: 0.0606
Epoch: 57, time: 0.517, Train Loss: 2.127e-04,Vali Loss: 2.700e-04, Train l2: 0.0539, Vali l2: 0.0579
Epoch: 58, time: 0.517, Train Loss: 2.099e-04,Vali Loss: 2.548e-04, Train l2: 0.0538, Vali l2: 0.0583
Epoch: 59, time: 0.516, Train Loss: 2.639e-04,Vali Loss: 3.385e-04, Train l2: 0.0597, Vali l2: 0.0667
Epoch: 60, time: 0.516, Train Loss: 2.301e-04,Vali Loss: 2.619e-04, Train l2: 0.0551, Vali l2: 0.0562
Epoch: 61, time: 0.517, Train Loss: 1.884e-04,Vali Loss: 2.446e-04, Train l2: 0.0500, Vali l2: 0.0552
Epoch: 62, time: 0.517, Train Loss: 1.958e-04,Vali Loss: 2.469e-04, Train l2: 0.0517, Vali l2: 0.0584
Epoch: 63, time: 0.516, Train Loss: 2.022e-04,Vali Loss: 2.579e-04, Train l2: 0.0521, Vali l2: 0.0574
Epoch: 64, time: 0.516, Train Loss: 1.949e-04,Vali Loss: 2.580e-04, Train l2: 0.0511, Vali l2: 0.0548
Epoch: 65, time: 0.518, Train Loss: 1.851e-04,Vali Loss: 2.549e-04, Train l2: 0.0509, Vali l2: 0.0564
Epoch: 66, time: 0.518, Train Loss: 2.125e-04,Vali Loss: 2.062e-04, Train l2: 0.0543, Vali l2: 0.0517
Epoch: 67, time: 0.517, Train Loss: 1.807e-04,Vali Loss: 2.168e-04, Train l2: 0.0500, Vali l2: 0.0550
Epoch: 68, time: 0.518, Train Loss: 1.756e-04,Vali Loss: 2.494e-04, Train l2: 0.0488, Vali l2: 0.0571
Epoch: 69, time: 0.517, Train Loss: 1.762e-04,Vali Loss: 2.640e-04, Train l2: 0.0496, Vali l2: 0.0606
Epoch: 70, time: 0.516, Train Loss: 1.814e-04,Vali Loss: 2.387e-04, Train l2: 0.0505, Vali l2: 0.0523
Epoch: 71, time: 0.517, Train Loss: 1.684e-04,Vali Loss: 2.397e-04, Train l2: 0.0477, Vali l2: 0.0558
Epoch: 72, time: 0.517, Train Loss: 1.595e-04,Vali Loss: 1.915e-04, Train l2: 0.0474, Vali l2: 0.0501
Epoch: 73, time: 0.517, Train Loss: 1.530e-04,Vali Loss: 1.921e-04, Train l2: 0.0461, Vali l2: 0.0493
Epoch: 74, time: 0.517, Train Loss: 1.454e-04,Vali Loss: 2.256e-04, Train l2: 0.0439, Vali l2: 0.0498
Epoch: 75, time: 0.517, Train Loss: 1.692e-04,Vali Loss: 2.347e-04, Train l2: 0.0488, Vali l2: 0.0552
Epoch: 76, time: 0.524, Train Loss: 1.612e-04,Vali Loss: 2.341e-04, Train l2: 0.0473, Vali l2: 0.0541
Epoch: 77, time: 0.517, Train Loss: 1.595e-04,Vali Loss: 2.607e-04, Train l2: 0.0477, Vali l2: 0.0538
Epoch: 78, time: 0.518, Train Loss: 1.472e-04,Vali Loss: 2.362e-04, Train l2: 0.0446, Vali l2: 0.0509
Epoch: 79, time: 0.516, Train Loss: 1.378e-04,Vali Loss: 1.823e-04, Train l2: 0.0441, Vali l2: 0.0488
Epoch: 80, time: 0.518, Train Loss: 1.593e-04,Vali Loss: 2.802e-04, Train l2: 0.0465, Vali l2: 0.0568
Epoch: 81, time: 0.517, Train Loss: 1.565e-04,Vali Loss: 1.904e-04, Train l2: 0.0462, Vali l2: 0.0478
Epoch: 82, time: 0.518, Train Loss: 1.476e-04,Vali Loss: 1.896e-04, Train l2: 0.0449, Vali l2: 0.0501
Epoch: 83, time: 0.517, Train Loss: 1.705e-04,Vali Loss: 2.544e-04, Train l2: 0.0479, Vali l2: 0.0552
Epoch: 84, time: 0.518, Train Loss: 1.462e-04,Vali Loss: 1.937e-04, Train l2: 0.0455, Vali l2: 0.0505
Epoch: 85, time: 0.517, Train Loss: 1.481e-04,Vali Loss: 1.674e-04, Train l2: 0.0456, Vali l2: 0.0451
Epoch: 86, time: 0.519, Train Loss: 1.258e-04,Vali Loss: 1.849e-04, Train l2: 0.0415, Vali l2: 0.0459
Epoch: 87, time: 0.517, Train Loss: 1.217e-04,Vali Loss: 2.022e-04, Train l2: 0.0405, Vali l2: 0.0488
Epoch: 88, time: 0.517, Train Loss: 1.323e-04,Vali Loss: 2.312e-04, Train l2: 0.0425, Vali l2: 0.0526
Epoch: 89, time: 0.521, Train Loss: 1.365e-04,Vali Loss: 1.629e-04, Train l2: 0.0434, Vali l2: 0.0460
Epoch: 90, time: 0.518, Train Loss: 1.293e-04,Vali Loss: 1.662e-04, Train l2: 0.0431, Vali l2: 0.0455
Epoch: 91, time: 0.517, Train Loss: 1.348e-04,Vali Loss: 1.794e-04, Train l2: 0.0440, Vali l2: 0.0495
Epoch: 92, time: 0.517, Train Loss: 1.318e-04,Vali Loss: 1.861e-04, Train l2: 0.0426, Vali l2: 0.0470
Epoch: 93, time: 0.517, Train Loss: 1.234e-04,Vali Loss: 1.959e-04, Train l2: 0.0413, Vali l2: 0.0487
Epoch: 94, time: 0.518, Train Loss: 1.249e-04,Vali Loss: 1.754e-04, Train l2: 0.0417, Vali l2: 0.0489
Epoch: 95, time: 0.523, Train Loss: 1.524e-04,Vali Loss: 2.764e-04, Train l2: 0.0463, Vali l2: 0.0549
Epoch: 96, time: 0.518, Train Loss: 1.328e-04,Vali Loss: 1.572e-04, Train l2: 0.0438, Vali l2: 0.0439
Epoch: 97, time: 0.518, Train Loss: 1.227e-04,Vali Loss: 1.710e-04, Train l2: 0.0424, Vali l2: 0.0460
Epoch: 98, time: 0.518, Train Loss: 1.245e-04,Vali Loss: 1.833e-04, Train l2: 0.0423, Vali l2: 0.0488
Epoch: 99, time: 0.518, Train Loss: 1.379e-04,Vali Loss: 1.989e-04, Train l2: 0.0449, Vali l2: 0.0482
Epoch: 100, time: 0.517, Train Loss: 8.870e-05,Vali Loss: 1.308e-04, Train l2: 0.0343, Vali l2: 0.0375
Epoch: 101, time: 0.518, Train Loss: 7.809e-05,Vali Loss: 1.273e-04, Train l2: 0.0319, Vali l2: 0.0370
Epoch: 102, time: 0.517, Train Loss: 7.707e-05,Vali Loss: 1.353e-04, Train l2: 0.0319, Vali l2: 0.0372
Epoch: 103, time: 0.518, Train Loss: 7.735e-05,Vali Loss: 1.394e-04, Train l2: 0.0315, Vali l2: 0.0386
Epoch: 104, time: 0.518, Train Loss: 8.068e-05,Vali Loss: 1.226e-04, Train l2: 0.0327, Vali l2: 0.0374
Epoch: 105, time: 0.517, Train Loss: 7.580e-05,Vali Loss: 1.269e-04, Train l2: 0.0311, Vali l2: 0.0357
Epoch: 106, time: 0.517, Train Loss: 7.147e-05,Vali Loss: 1.298e-04, Train l2: 0.0304, Vali l2: 0.0374
Epoch: 107, time: 0.517, Train Loss: 7.727e-05,Vali Loss: 1.188e-04, Train l2: 0.0319, Vali l2: 0.0359
Epoch: 108, time: 0.517, Train Loss: 7.367e-05,Vali Loss: 1.232e-04, Train l2: 0.0312, Vali l2: 0.0376
Epoch: 109, time: 0.517, Train Loss: 7.098e-05,Vali Loss: 1.409e-04, Train l2: 0.0306, Vali l2: 0.0381
Epoch: 110, time: 0.516, Train Loss: 7.320e-05,Vali Loss: 1.360e-04, Train l2: 0.0314, Vali l2: 0.0382
Epoch: 111, time: 0.516, Train Loss: 8.070e-05,Vali Loss: 1.291e-04, Train l2: 0.0329, Vali l2: 0.0384
Epoch: 112, time: 0.517, Train Loss: 7.093e-05,Vali Loss: 1.263e-04, Train l2: 0.0309, Vali l2: 0.0366
Epoch: 113, time: 0.517, Train Loss: 7.288e-05,Vali Loss: 1.162e-04, Train l2: 0.0304, Vali l2: 0.0370
Epoch: 114, time: 0.517, Train Loss: 6.673e-05,Vali Loss: 1.209e-04, Train l2: 0.0298, Vali l2: 0.0372
Epoch: 115, time: 0.538, Train Loss: 6.846e-05,Vali Loss: 1.229e-04, Train l2: 0.0298, Vali l2: 0.0372
Epoch: 116, time: 0.518, Train Loss: 6.861e-05,Vali Loss: 1.129e-04, Train l2: 0.0305, Vali l2: 0.0356
Epoch: 117, time: 0.517, Train Loss: 7.323e-05,Vali Loss: 1.161e-04, Train l2: 0.0306, Vali l2: 0.0374
Epoch: 118, time: 0.517, Train Loss: 6.752e-05,Vali Loss: 1.234e-04, Train l2: 0.0301, Vali l2: 0.0363
Epoch: 119, time: 0.517, Train Loss: 6.952e-05,Vali Loss: 1.166e-04, Train l2: 0.0307, Vali l2: 0.0364
Epoch: 120, time: 0.521, Train Loss: 7.013e-05,Vali Loss: 1.516e-04, Train l2: 0.0307, Vali l2: 0.0412
Epoch: 121, time: 0.518, Train Loss: 7.716e-05,Vali Loss: 1.260e-04, Train l2: 0.0323, Vali l2: 0.0367
Epoch: 122, time: 0.517, Train Loss: 6.585e-05,Vali Loss: 1.171e-04, Train l2: 0.0294, Vali l2: 0.0364
Epoch: 123, time: 0.516, Train Loss: 6.417e-05,Vali Loss: 1.188e-04, Train l2: 0.0292, Vali l2: 0.0356
Epoch: 124, time: 0.517, Train Loss: 6.642e-05,Vali Loss: 1.076e-04, Train l2: 0.0300, Vali l2: 0.0349
Epoch: 125, time: 0.517, Train Loss: 6.368e-05,Vali Loss: 1.123e-04, Train l2: 0.0296, Vali l2: 0.0362
Epoch: 126, time: 0.518, Train Loss: 6.546e-05,Vali Loss: 1.083e-04, Train l2: 0.0299, Vali l2: 0.0347
Epoch: 127, time: 0.517, Train Loss: 6.125e-05,Vali Loss: 1.406e-04, Train l2: 0.0288, Vali l2: 0.0391
Epoch: 128, time: 0.516, Train Loss: 6.649e-05,Vali Loss: 1.071e-04, Train l2: 0.0297, Vali l2: 0.0342
Epoch: 129, time: 0.516, Train Loss: 7.823e-05,Vali Loss: 1.204e-04, Train l2: 0.0322, Vali l2: 0.0364
Epoch: 130, time: 0.516, Train Loss: 6.672e-05,Vali Loss: 1.090e-04, Train l2: 0.0298, Vali l2: 0.0350
Epoch: 131, time: 0.516, Train Loss: 6.733e-05,Vali Loss: 1.074e-04, Train l2: 0.0301, Vali l2: 0.0348
Epoch: 132, time: 0.516, Train Loss: 5.942e-05,Vali Loss: 1.096e-04, Train l2: 0.0282, Vali l2: 0.0353
Epoch: 133, time: 0.519, Train Loss: 6.187e-05,Vali Loss: 1.043e-04, Train l2: 0.0289, Vali l2: 0.0341
Epoch: 134, time: 0.517, Train Loss: 6.937e-05,Vali Loss: 1.074e-04, Train l2: 0.0312, Vali l2: 0.0364
Epoch: 135, time: 0.516, Train Loss: 6.198e-05,Vali Loss: 1.064e-04, Train l2: 0.0293, Vali l2: 0.0340
Epoch: 136, time: 0.517, Train Loss: 7.038e-05,Vali Loss: 1.336e-04, Train l2: 0.0311, Vali l2: 0.0370
Epoch: 137, time: 0.516, Train Loss: 7.613e-05,Vali Loss: 1.132e-04, Train l2: 0.0324, Vali l2: 0.0363
Epoch: 138, time: 0.516, Train Loss: 6.581e-05,Vali Loss: 1.036e-04, Train l2: 0.0298, Vali l2: 0.0343
Epoch: 139, time: 0.517, Train Loss: 6.770e-05,Vali Loss: 1.146e-04, Train l2: 0.0305, Vali l2: 0.0363
Epoch: 140, time: 0.518, Train Loss: 6.280e-05,Vali Loss: 1.132e-04, Train l2: 0.0293, Vali l2: 0.0339
Epoch: 141, time: 0.517, Train Loss: 6.071e-05,Vali Loss: 1.050e-04, Train l2: 0.0290, Vali l2: 0.0352
Epoch: 142, time: 0.518, Train Loss: 6.220e-05,Vali Loss: 1.012e-04, Train l2: 0.0292, Vali l2: 0.0340
Epoch: 143, time: 0.522, Train Loss: 6.197e-05,Vali Loss: 1.153e-04, Train l2: 0.0296, Vali l2: 0.0344
Epoch: 144, time: 0.518, Train Loss: 6.576e-05,Vali Loss: 9.824e-05, Train l2: 0.0300, Vali l2: 0.0337
Epoch: 145, time: 0.517, Train Loss: 5.823e-05,Vali Loss: 1.075e-04, Train l2: 0.0284, Vali l2: 0.0341
Epoch: 146, time: 0.517, Train Loss: 5.848e-05,Vali Loss: 1.049e-04, Train l2: 0.0280, Vali l2: 0.0343
Epoch: 147, time: 0.517, Train Loss: 5.537e-05,Vali Loss: 9.861e-05, Train l2: 0.0274, Vali l2: 0.0328
Epoch: 148, time: 0.518, Train Loss: 5.691e-05,Vali Loss: 1.063e-04, Train l2: 0.0278, Vali l2: 0.0336
Epoch: 149, time: 0.518, Train Loss: 5.300e-05,Vali Loss: 1.080e-04, Train l2: 0.0267, Vali l2: 0.0345
Epoch: 150, time: 0.517, Train Loss: 5.406e-05,Vali Loss: 1.124e-04, Train l2: 0.0269, Vali l2: 0.0358
Epoch: 151, time: 0.518, Train Loss: 5.649e-05,Vali Loss: 1.194e-04, Train l2: 0.0281, Vali l2: 0.0359
Epoch: 152, time: 0.517, Train Loss: 6.753e-05,Vali Loss: 9.984e-05, Train l2: 0.0311, Vali l2: 0.0331
Epoch: 153, time: 0.517, Train Loss: 5.867e-05,Vali Loss: 9.345e-05, Train l2: 0.0280, Vali l2: 0.0327
Epoch: 154, time: 0.517, Train Loss: 5.528e-05,Vali Loss: 1.219e-04, Train l2: 0.0275, Vali l2: 0.0374
Epoch: 155, time: 0.519, Train Loss: 5.756e-05,Vali Loss: 1.133e-04, Train l2: 0.0280, Vali l2: 0.0351
Epoch: 156, time: 0.517, Train Loss: 5.844e-05,Vali Loss: 9.228e-05, Train l2: 0.0281, Vali l2: 0.0331
Epoch: 157, time: 0.517, Train Loss: 5.403e-05,Vali Loss: 1.044e-04, Train l2: 0.0277, Vali l2: 0.0347
Epoch: 158, time: 0.518, Train Loss: 6.551e-05,Vali Loss: 1.084e-04, Train l2: 0.0300, Vali l2: 0.0354
Epoch: 159, time: 0.519, Train Loss: 6.089e-05,Vali Loss: 9.952e-05, Train l2: 0.0285, Vali l2: 0.0340
Epoch: 160, time: 0.517, Train Loss: 5.661e-05,Vali Loss: 9.739e-05, Train l2: 0.0280, Vali l2: 0.0335
Epoch: 161, time: 0.516, Train Loss: 5.095e-05,Vali Loss: 9.386e-05, Train l2: 0.0268, Vali l2: 0.0324
Epoch: 162, time: 0.517, Train Loss: 5.584e-05,Vali Loss: 1.021e-04, Train l2: 0.0280, Vali l2: 0.0348
Epoch: 163, time: 0.518, Train Loss: 5.633e-05,Vali Loss: 9.011e-05, Train l2: 0.0280, Vali l2: 0.0327
Epoch: 164, time: 0.517, Train Loss: 4.971e-05,Vali Loss: 8.867e-05, Train l2: 0.0258, Vali l2: 0.0309
Epoch: 165, time: 0.517, Train Loss: 5.217e-05,Vali Loss: 9.242e-05, Train l2: 0.0271, Vali l2: 0.0320
Epoch: 166, time: 0.517, Train Loss: 5.538e-05,Vali Loss: 8.900e-05, Train l2: 0.0277, Vali l2: 0.0330
Epoch: 167, time: 0.518, Train Loss: 6.205e-05,Vali Loss: 1.043e-04, Train l2: 0.0291, Vali l2: 0.0350
Epoch: 168, time: 0.517, Train Loss: 5.753e-05,Vali Loss: 1.118e-04, Train l2: 0.0282, Vali l2: 0.0374
Epoch: 169, time: 0.518, Train Loss: 6.253e-05,Vali Loss: 8.760e-05, Train l2: 0.0290, Vali l2: 0.0323
Epoch: 170, time: 0.518, Train Loss: 6.067e-05,Vali Loss: 9.111e-05, Train l2: 0.0291, Vali l2: 0.0328
Epoch: 171, time: 0.519, Train Loss: 5.755e-05,Vali Loss: 8.959e-05, Train l2: 0.0284, Vali l2: 0.0326
Epoch: 172, time: 0.518, Train Loss: 5.520e-05,Vali Loss: 9.302e-05, Train l2: 0.0279, Vali l2: 0.0338
Epoch: 173, time: 0.518, Train Loss: 5.325e-05,Vali Loss: 8.486e-05, Train l2: 0.0266, Vali l2: 0.0313
Epoch: 174, time: 0.518, Train Loss: 5.057e-05,Vali Loss: 1.064e-04, Train l2: 0.0261, Vali l2: 0.0334
Epoch: 175, time: 0.518, Train Loss: 5.511e-05,Vali Loss: 1.116e-04, Train l2: 0.0278, Vali l2: 0.0352
Epoch: 176, time: 0.518, Train Loss: 5.316e-05,Vali Loss: 9.558e-05, Train l2: 0.0273, Vali l2: 0.0330
Epoch: 177, time: 0.518, Train Loss: 5.712e-05,Vali Loss: 1.012e-04, Train l2: 0.0283, Vali l2: 0.0348
Epoch: 178, time: 0.518, Train Loss: 5.019e-05,Vali Loss: 8.734e-05, Train l2: 0.0264, Vali l2: 0.0330
Epoch: 179, time: 0.519, Train Loss: 5.171e-05,Vali Loss: 9.144e-05, Train l2: 0.0264, Vali l2: 0.0316
Epoch: 180, time: 0.517, Train Loss: 5.005e-05,Vali Loss: 9.561e-05, Train l2: 0.0262, Vali l2: 0.0336
Epoch: 181, time: 0.517, Train Loss: 4.681e-05,Vali Loss: 9.598e-05, Train l2: 0.0255, Vali l2: 0.0326
Epoch: 182, time: 0.518, Train Loss: 4.919e-05,Vali Loss: 9.238e-05, Train l2: 0.0262, Vali l2: 0.0320
Epoch: 183, time: 0.518, Train Loss: 5.316e-05,Vali Loss: 8.709e-05, Train l2: 0.0268, Vali l2: 0.0322
Epoch: 184, time: 0.519, Train Loss: 5.209e-05,Vali Loss: 1.012e-04, Train l2: 0.0264, Vali l2: 0.0330
Epoch: 185, time: 0.517, Train Loss: 5.317e-05,Vali Loss: 8.582e-05, Train l2: 0.0273, Vali l2: 0.0313
Epoch: 186, time: 0.518, Train Loss: 5.332e-05,Vali Loss: 8.688e-05, Train l2: 0.0275, Vali l2: 0.0315
Epoch: 187, time: 0.526, Train Loss: 5.140e-05,Vali Loss: 1.001e-04, Train l2: 0.0275, Vali l2: 0.0344
Epoch: 188, time: 0.517, Train Loss: 5.694e-05,Vali Loss: 8.515e-05, Train l2: 0.0283, Vali l2: 0.0334
Epoch: 189, time: 0.517, Train Loss: 4.699e-05,Vali Loss: 8.171e-05, Train l2: 0.0257, Vali l2: 0.0307
Epoch: 190, time: 0.518, Train Loss: 4.681e-05,Vali Loss: 9.774e-05, Train l2: 0.0255, Vali l2: 0.0321
Epoch: 191, time: 0.517, Train Loss: 4.966e-05,Vali Loss: 8.839e-05, Train l2: 0.0263, Vali l2: 0.0314
Epoch: 192, time: 0.517, Train Loss: 4.611e-05,Vali Loss: 8.030e-05, Train l2: 0.0258, Vali l2: 0.0306
Epoch: 193, time: 0.520, Train Loss: 4.977e-05,Vali Loss: 9.881e-05, Train l2: 0.0265, Vali l2: 0.0327
Epoch: 194, time: 0.519, Train Loss: 5.101e-05,Vali Loss: 8.736e-05, Train l2: 0.0269, Vali l2: 0.0320
Epoch: 195, time: 0.522, Train Loss: 5.594e-05,Vali Loss: 9.401e-05, Train l2: 0.0277, Vali l2: 0.0324
Epoch: 196, time: 0.520, Train Loss: 4.741e-05,Vali Loss: 8.137e-05, Train l2: 0.0259, Vali l2: 0.0313
Epoch: 197, time: 0.519, Train Loss: 5.507e-05,Vali Loss: 7.837e-05, Train l2: 0.0274, Vali l2: 0.0305
Epoch: 198, time: 0.522, Train Loss: 5.808e-05,Vali Loss: 1.208e-04, Train l2: 0.0286, Vali l2: 0.0383
Epoch: 199, time: 0.518, Train Loss: 5.175e-05,Vali Loss: 8.163e-05, Train l2: 0.0273, Vali l2: 0.0305
Epoch: 200, time: 0.518, Train Loss: 3.736e-05,Vali Loss: 7.942e-05, Train l2: 0.0224, Vali l2: 0.0286
Epoch: 201, time: 0.521, Train Loss: 3.319e-05,Vali Loss: 6.898e-05, Train l2: 0.0209, Vali l2: 0.0274
Epoch: 202, time: 0.519, Train Loss: 3.386e-05,Vali Loss: 6.982e-05, Train l2: 0.0213, Vali l2: 0.0278
Epoch: 203, time: 0.518, Train Loss: 3.357e-05,Vali Loss: 7.738e-05, Train l2: 0.0210, Vali l2: 0.0288
Epoch: 204, time: 0.518, Train Loss: 3.392e-05,Vali Loss: 7.729e-05, Train l2: 0.0213, Vali l2: 0.0283
Epoch: 205, time: 0.517, Train Loss: 3.476e-05,Vali Loss: 7.221e-05, Train l2: 0.0213, Vali l2: 0.0278
Epoch: 206, time: 0.518, Train Loss: 3.298e-05,Vali Loss: 7.114e-05, Train l2: 0.0208, Vali l2: 0.0273
