Epoch: 0, time: 2.187, Train Loss: 3.785e-01,Vali Loss: 2.406e-01, Train l2: 1.0959, Vali l2: 0.7386
Epoch: 25, time: 1.734, Train Loss: 5.039e-02,Vali Loss: 3.536e-01, Train l2: 0.1709, Vali l2: 0.7704
Epoch: 26, time: 1.735, Train Loss: 6.181e-02,Vali Loss: 3.180e-01, Train l2: 0.1801, Vali l2: 0.7403
Epoch: 27, time: 1.727, Train Loss: 5.546e-02,Vali Loss: 3.323e-01, Train l2: 0.1675, Vali l2: 0.7621
Epoch: 28, time: 1.738, Train Loss: 4.867e-02,Vali Loss: 3.699e-01, Train l2: 0.1581, Vali l2: 0.7921
Epoch: 29, time: 1.734, Train Loss: 7.340e-02,Vali Loss: 3.363e-01, Train l2: 0.2167, Vali l2: 0.7790
Epoch: 30, time: 1.732, Train Loss: 5.461e-02,Vali Loss: 3.618e-01, Train l2: 0.1683, Vali l2: 0.7490
Epoch: 31, time: 1.744, Train Loss: 4.643e-02,Vali Loss: 3.451e-01, Train l2: 0.1534, Vali l2: 0.7616
Epoch: 32, time: 1.732, Train Loss: 5.761e-02,Vali Loss: 2.954e-01, Train l2: 0.1691, Vali l2: 0.7257
Epoch: 33, time: 1.735, Train Loss: 6.416e-02,Vali Loss: 2.866e-01, Train l2: 0.1849, Vali l2: 0.7183
Epoch: 34, time: 1.729, Train Loss: 5.093e-02,Vali Loss: 3.201e-01, Train l2: 0.1618, Vali l2: 0.7533
Epoch: 35, time: 1.737, Train Loss: 4.790e-02,Vali Loss: 3.281e-01, Train l2: 0.1588, Vali l2: 0.7567
Epoch: 36, time: 1.733, Train Loss: 4.602e-02,Vali Loss: 3.487e-01, Train l2: 0.1957, Vali l2: 0.7615
Epoch: 37, time: 1.733, Train Loss: 4.620e-02,Vali Loss: 2.909e-01, Train l2: 0.1762, Vali l2: 0.7402
Epoch: 38, time: 1.745, Train Loss: 4.103e-02,Vali Loss: 2.900e-01, Train l2: 0.1503, Vali l2: 0.7244
Epoch: 39, time: 1.734, Train Loss: 5.027e-02,Vali Loss: 3.048e-01, Train l2: 0.1480, Vali l2: 0.7510
Epoch: 40, time: 1.733, Train Loss: 3.959e-02,Vali Loss: 3.618e-01, Train l2: 0.1376, Vali l2: 0.7782
Epoch: 41, time: 1.729, Train Loss: 5.491e-02,Vali Loss: 3.312e-01, Train l2: 0.1958, Vali l2: 0.7607
Epoch: 42, time: 1.737, Train Loss: 7.278e-02,Vali Loss: 3.225e-01, Train l2: 0.2454, Vali l2: 0.7848
Epoch: 43, time: 1.722, Train Loss: 5.596e-02,Vali Loss: 3.171e-01, Train l2: 0.1780, Vali l2: 0.7716
Epoch: 44, time: 1.662, Train Loss: 4.810e-02,Vali Loss: 2.821e-01, Train l2: 0.1658, Vali l2: 0.7118
Epoch: 45, time: 1.790, Train Loss: 4.901e-02,Vali Loss: 3.117e-01, Train l2: 0.1686, Vali l2: 0.7421
Epoch: 46, time: 1.898, Train Loss: 7.613e-02,Vali Loss: 3.027e-01, Train l2: 0.2283, Vali l2: 0.7236
Epoch: 47, time: 1.907, Train Loss: 4.771e-02,Vali Loss: 2.987e-01, Train l2: 0.1958, Vali l2: 0.7324
Epoch: 48, time: 1.913, Train Loss: 7.485e-02,Vali Loss: 3.194e-01, Train l2: 0.2137, Vali l2: 0.7389
Epoch: 49, time: 1.901, Train Loss: 4.700e-02,Vali Loss: 3.215e-01, Train l2: 0.1620, Vali l2: 0.7630
Epoch: 50, time: 1.904, Train Loss: 4.099e-02,Vali Loss: 3.211e-01, Train l2: 0.1634, Vali l2: 0.7453
Epoch: 51, time: 1.904, Train Loss: 5.496e-02,Vali Loss: 3.388e-01, Train l2: 0.1798, Vali l2: 0.7475
Epoch: 52, time: 1.907, Train Loss: 5.009e-02,Vali Loss: 3.004e-01, Train l2: 0.1821, Vali l2: 0.7402
Epoch: 53, time: 1.905, Train Loss: 5.884e-02,Vali Loss: 3.069e-01, Train l2: 0.2007, Vali l2: 0.7472
Epoch: 54, time: 1.910, Train Loss: 5.353e-02,Vali Loss: 3.278e-01, Train l2: 0.1659, Vali l2: 0.7732
Epoch: 55, time: 1.910, Train Loss: 4.278e-02,Vali Loss: 2.993e-01, Train l2: 0.1411, Vali l2: 0.7411
Epoch: 56, time: 1.901, Train Loss: 3.828e-02,Vali Loss: 3.205e-01, Train l2: 0.1319, Vali l2: 0.7494
Epoch: 57, time: 1.909, Train Loss: 4.154e-02,Vali Loss: 3.011e-01, Train l2: 0.1332, Vali l2: 0.7378
Epoch: 58, time: 1.894, Train Loss: 4.627e-02,Vali Loss: 3.009e-01, Train l2: 0.1462, Vali l2: 0.7458
Epoch: 59, time: 1.915, Train Loss: 5.128e-02,Vali Loss: 3.106e-01, Train l2: 0.1551, Vali l2: 0.7241
Epoch: 60, time: 1.905, Train Loss: 4.903e-02,Vali Loss: 3.055e-01, Train l2: 0.1640, Vali l2: 0.7348
Epoch: 61, time: 1.901, Train Loss: 4.337e-02,Vali Loss: 3.167e-01, Train l2: 0.1548, Vali l2: 0.7633
Epoch: 62, time: 1.917, Train Loss: 3.882e-02,Vali Loss: 3.375e-01, Train l2: 0.1354, Vali l2: 0.7663
Epoch: 63, time: 1.905, Train Loss: 3.814e-02,Vali Loss: 3.362e-01, Train l2: 0.1577, Vali l2: 0.7608
Epoch: 64, time: 1.905, Train Loss: 4.142e-02,Vali Loss: 3.360e-01, Train l2: 0.1553, Vali l2: 0.7700
Epoch: 65, time: 1.901, Train Loss: 4.138e-02,Vali Loss: 3.004e-01, Train l2: 0.1396, Vali l2: 0.7319
Epoch: 66, time: 1.911, Train Loss: 3.859e-02,Vali Loss: 3.253e-01, Train l2: 0.1241, Vali l2: 0.7637
Epoch: 67, time: 1.901, Train Loss: 3.944e-02,Vali Loss: 3.179e-01, Train l2: 0.1442, Vali l2: 0.7411
Epoch: 68, time: 1.904, Train Loss: 3.575e-02,Vali Loss: 3.152e-01, Train l2: 0.1342, Vali l2: 0.7254
Epoch: 69, time: 1.912, Train Loss: 3.377e-02,Vali Loss: 3.499e-01, Train l2: 0.1184, Vali l2: 0.7809
Epoch: 70, time: 1.913, Train Loss: 3.769e-02,Vali Loss: 3.257e-01, Train l2: 0.1305, Vali l2: 0.7503
Epoch: 71, time: 1.902, Train Loss: 3.753e-02,Vali Loss: 3.337e-01, Train l2: 0.1575, Vali l2: 0.7629
Epoch: 72, time: 1.893, Train Loss: 5.089e-02,Vali Loss: 3.288e-01, Train l2: 0.1793, Vali l2: 0.7817
Epoch: 73, time: 1.920, Train Loss: 5.333e-02,Vali Loss: 3.359e-01, Train l2: 0.1717, Vali l2: 0.7821
Epoch: 74, time: 1.899, Train Loss: 4.713e-02,Vali Loss: 3.165e-01, Train l2: 0.1731, Vali l2: 0.7457
Epoch: 75, time: 1.900, Train Loss: 4.613e-02,Vali Loss: 3.328e-01, Train l2: 0.1506, Vali l2: 0.7882
Epoch: 76, time: 1.901, Train Loss: 5.458e-02,Vali Loss: 3.281e-01, Train l2: 0.1734, Vali l2: 0.7760
Epoch: 77, time: 1.907, Train Loss: 4.687e-02,Vali Loss: 3.349e-01, Train l2: 0.1538, Vali l2: 0.8051
Epoch: 78, time: 1.910, Train Loss: 3.683e-02,Vali Loss: 3.381e-01, Train l2: 0.1273, Vali l2: 0.7657
Epoch: 79, time: 1.899, Train Loss: 5.786e-02,Vali Loss: 3.341e-01, Train l2: 0.1772, Vali l2: 0.7568
Epoch: 80, time: 1.910, Train Loss: 6.563e-02,Vali Loss: 3.114e-01, Train l2: 0.2158, Vali l2: 0.7529
Epoch: 81, time: 1.899, Train Loss: 5.366e-02,Vali Loss: 3.227e-01, Train l2: 0.1805, Vali l2: 0.7807
Epoch: 82, time: 1.905, Train Loss: 4.354e-02,Vali Loss: 3.101e-01, Train l2: 0.1775, Vali l2: 0.7604
Epoch: 83, time: 1.901, Train Loss: 7.607e-02,Vali Loss: 3.756e-01, Train l2: 0.1996, Vali l2: 0.8430
Epoch: 84, time: 1.908, Train Loss: 5.046e-02,Vali Loss: 3.352e-01, Train l2: 0.2035, Vali l2: 0.7907
Epoch: 85, time: 1.911, Train Loss: 3.711e-02,Vali Loss: 2.931e-01, Train l2: 0.1364, Vali l2: 0.7333
Epoch: 86, time: 1.902, Train Loss: 4.321e-02,Vali Loss: 3.197e-01, Train l2: 0.1315, Vali l2: 0.7401
Epoch: 87, time: 1.911, Train Loss: 4.221e-02,Vali Loss: 3.440e-01, Train l2: 0.1309, Vali l2: 0.8137
Epoch: 88, time: 1.901, Train Loss: 5.879e-02,Vali Loss: 3.403e-01, Train l2: 0.1682, Vali l2: 0.7708
Epoch: 89, time: 1.901, Train Loss: 3.383e-02,Vali Loss: 3.242e-01, Train l2: 0.1163, Vali l2: 0.7514
Epoch: 90, time: 1.901, Train Loss: 5.863e-02,Vali Loss: 3.207e-01, Train l2: 0.1679, Vali l2: 0.7510
Epoch: 91, time: 1.916, Train Loss: 4.992e-02,Vali Loss: 3.075e-01, Train l2: 0.1928, Vali l2: 0.7476
Epoch: 92, time: 1.898, Train Loss: 7.089e-02,Vali Loss: 3.594e-01, Train l2: 0.1797, Vali l2: 0.7823
Epoch: 93, time: 1.897, Train Loss: 5.102e-02,Vali Loss: 3.192e-01, Train l2: 0.1570, Vali l2: 0.7485
Epoch: 94, time: 1.916, Train Loss: 4.929e-02,Vali Loss: 3.408e-01, Train l2: 0.1465, Vali l2: 0.7716
Epoch: 95, time: 1.901, Train Loss: 5.394e-02,Vali Loss: 3.070e-01, Train l2: 0.1715, Vali l2: 0.7492
Epoch: 96, time: 1.907, Train Loss: 8.165e-02,Vali Loss: 3.398e-01, Train l2: 0.2171, Vali l2: 0.8001
Epoch: 97, time: 1.905, Train Loss: 4.261e-02,Vali Loss: 3.395e-01, Train l2: 0.1517, Vali l2: 0.8136
Epoch: 98, time: 1.906, Train Loss: 4.275e-02,Vali Loss: 3.060e-01, Train l2: 0.1369, Vali l2: 0.7483
Epoch: 99, time: 1.907, Train Loss: 3.989e-02,Vali Loss: 3.270e-01, Train l2: 0.1249, Vali l2: 0.7635
Epoch: 100, time: 1.908, Train Loss: 3.763e-02,Vali Loss: 2.945e-01, Train l2: 0.1081, Vali l2: 0.7401
Epoch: 101, time: 1.909, Train Loss: 3.427e-02,Vali Loss: 3.039e-01, Train l2: 0.0925, Vali l2: 0.7547
Epoch: 102, time: 1.907, Train Loss: 3.449e-02,Vali Loss: 3.207e-01, Train l2: 0.0914, Vali l2: 0.7701
Epoch: 103, time: 1.900, Train Loss: 3.260e-02,Vali Loss: 3.270e-01, Train l2: 0.0889, Vali l2: 0.7643
Epoch: 104, time: 1.905, Train Loss: 3.385e-02,Vali Loss: 3.364e-01, Train l2: 0.1112, Vali l2: 0.7640
Epoch: 105, time: 1.916, Train Loss: 3.673e-02,Vali Loss: 3.078e-01, Train l2: 0.1138, Vali l2: 0.7425
Epoch: 106, time: 1.902, Train Loss: 3.400e-02,Vali Loss: 3.219e-01, Train l2: 0.1116, Vali l2: 0.7641
Epoch: 107, time: 1.898, Train Loss: 3.557e-02,Vali Loss: 2.858e-01, Train l2: 0.1055, Vali l2: 0.7318
Epoch: 108, time: 1.905, Train Loss: 5.012e-02,Vali Loss: 3.125e-01, Train l2: 0.1329, Vali l2: 0.7791
Epoch: 109, time: 1.905, Train Loss: 3.320e-02,Vali Loss: 3.238e-01, Train l2: 0.1166, Vali l2: 0.7785
Epoch: 110, time: 1.903, Train Loss: 4.914e-02,Vali Loss: 3.160e-01, Train l2: 0.1402, Vali l2: 0.7719
Epoch: 111, time: 1.910, Train Loss: 4.860e-02,Vali Loss: 3.107e-01, Train l2: 0.1409, Vali l2: 0.7581
Epoch: 112, time: 1.903, Train Loss: 3.149e-02,Vali Loss: 3.497e-01, Train l2: 0.1129, Vali l2: 0.7875
Epoch: 113, time: 1.906, Train Loss: 3.788e-02,Vali Loss: 3.300e-01, Train l2: 0.1023, Vali l2: 0.7666
Epoch: 114, time: 1.911, Train Loss: 4.072e-02,Vali Loss: 3.195e-01, Train l2: 0.1166, Vali l2: 0.7701
Epoch: 115, time: 1.900, Train Loss: 3.060e-02,Vali Loss: 3.305e-01, Train l2: 0.1000, Vali l2: 0.7675
Epoch: 116, time: 1.916, Train Loss: 3.104e-02,Vali Loss: 3.093e-01, Train l2: 0.1014, Vali l2: 0.7669
Epoch: 117, time: 1.908, Train Loss: 3.008e-02,Vali Loss: 3.022e-01, Train l2: 0.0905, Vali l2: 0.7583
Epoch: 118, time: 1.912, Train Loss: 3.478e-02,Vali Loss: 3.272e-01, Train l2: 0.0977, Vali l2: 0.7680
Epoch: 119, time: 1.916, Train Loss: 4.187e-02,Vali Loss: 2.999e-01, Train l2: 0.1140, Vali l2: 0.7570
Epoch: 120, time: 1.903, Train Loss: 2.960e-02,Vali Loss: 3.254e-01, Train l2: 0.0970, Vali l2: 0.7603
Epoch: 121, time: 1.903, Train Loss: 3.436e-02,Vali Loss: 2.945e-01, Train l2: 0.1044, Vali l2: 0.7507
Epoch: 122, time: 1.898, Train Loss: 3.410e-02,Vali Loss: 2.967e-01, Train l2: 0.1098, Vali l2: 0.7238
Epoch: 123, time: 1.912, Train Loss: 4.687e-02,Vali Loss: 2.859e-01, Train l2: 0.1626, Vali l2: 0.7368
Epoch: 124, time: 1.914, Train Loss: 4.912e-02,Vali Loss: 3.352e-01, Train l2: 0.1462, Vali l2: 0.7794
Epoch: 125, time: 1.893, Train Loss: 3.283e-02,Vali Loss: 3.249e-01, Train l2: 0.1247, Vali l2: 0.7775
Epoch: 126, time: 1.911, Train Loss: 2.966e-02,Vali Loss: 3.281e-01, Train l2: 0.0934, Vali l2: 0.7659
Epoch: 127, time: 1.911, Train Loss: 3.200e-02,Vali Loss: 3.233e-01, Train l2: 0.0915, Vali l2: 0.7779
Epoch: 128, time: 1.895, Train Loss: 4.833e-02,Vali Loss: 3.215e-01, Train l2: 0.1184, Vali l2: 0.7755
Epoch: 129, time: 1.905, Train Loss: 3.159e-02,Vali Loss: 3.207e-01, Train l2: 0.0947, Vali l2: 0.7624
Epoch: 130, time: 1.919, Train Loss: 3.627e-02,Vali Loss: 3.276e-01, Train l2: 0.1056, Vali l2: 0.7662
Epoch: 131, time: 1.903, Train Loss: 3.258e-02,Vali Loss: 2.963e-01, Train l2: 0.1084, Vali l2: 0.7464
Epoch: 132, time: 1.901, Train Loss: 5.312e-02,Vali Loss: 3.215e-01, Train l2: 0.1381, Vali l2: 0.7752
Epoch: 133, time: 1.902, Train Loss: 6.283e-02,Vali Loss: 3.120e-01, Train l2: 0.1511, Vali l2: 0.7440
Epoch: 134, time: 1.908, Train Loss: 4.678e-02,Vali Loss: 3.459e-01, Train l2: 0.1227, Vali l2: 0.7844
Epoch: 135, time: 1.903, Train Loss: 3.537e-02,Vali Loss: 3.046e-01, Train l2: 0.1016, Vali l2: 0.7407
Epoch: 136, time: 1.908, Train Loss: 3.228e-02,Vali Loss: 3.014e-01, Train l2: 0.0967, Vali l2: 0.7596
Epoch: 137, time: 1.907, Train Loss: 3.145e-02,Vali Loss: 3.142e-01, Train l2: 0.0929, Vali l2: 0.7820
Epoch: 138, time: 1.901, Train Loss: 3.448e-02,Vali Loss: 3.114e-01, Train l2: 0.1223, Vali l2: 0.7688
Epoch: 139, time: 1.904, Train Loss: 3.499e-02,Vali Loss: 3.323e-01, Train l2: 0.1121, Vali l2: 0.7648
Epoch: 140, time: 1.896, Train Loss: 3.305e-02,Vali Loss: 3.305e-01, Train l2: 0.1069, Vali l2: 0.7832
Epoch: 141, time: 1.910, Train Loss: 3.856e-02,Vali Loss: 3.164e-01, Train l2: 0.1147, Vali l2: 0.7587
Epoch: 142, time: 1.895, Train Loss: 3.667e-02,Vali Loss: 3.001e-01, Train l2: 0.1128, Vali l2: 0.7592
Epoch: 143, time: 1.905, Train Loss: 2.937e-02,Vali Loss: 2.999e-01, Train l2: 0.0928, Vali l2: 0.7572
Epoch: 144, time: 1.907, Train Loss: 3.371e-02,Vali Loss: 3.165e-01, Train l2: 0.1007, Vali l2: 0.7533
Epoch: 145, time: 1.902, Train Loss: 4.077e-02,Vali Loss: 3.441e-01, Train l2: 0.1228, Vali l2: 0.7996
Epoch: 146, time: 1.911, Train Loss: 4.590e-02,Vali Loss: 3.081e-01, Train l2: 0.1405, Vali l2: 0.7615
Epoch: 147, time: 1.894, Train Loss: 3.691e-02,Vali Loss: 3.185e-01, Train l2: 0.1325, Vali l2: 0.7507
Epoch: 148, time: 1.911, Train Loss: 3.167e-02,Vali Loss: 3.478e-01, Train l2: 0.1029, Vali l2: 0.7916
Epoch: 149, time: 1.908, Train Loss: 4.017e-02,Vali Loss: 3.409e-01, Train l2: 0.1105, Vali l2: 0.7729
Epoch: 150, time: 1.904, Train Loss: 3.448e-02,Vali Loss: 2.993e-01, Train l2: 0.1051, Vali l2: 0.7528
Epoch: 151, time: 1.916, Train Loss: 3.640e-02,Vali Loss: 2.952e-01, Train l2: 0.1113, Vali l2: 0.7519
Epoch: 152, time: 1.904, Train Loss: 3.619e-02,Vali Loss: 3.366e-01, Train l2: 0.1138, Vali l2: 0.7745
Epoch: 153, time: 1.894, Train Loss: 3.486e-02,Vali Loss: 3.036e-01, Train l2: 0.1205, Vali l2: 0.7443
Epoch: 154, time: 1.898, Train Loss: 4.988e-02,Vali Loss: 2.982e-01, Train l2: 0.1641, Vali l2: 0.7210
Epoch: 155, time: 1.917, Train Loss: 9.922e-02,Vali Loss: 3.098e-01, Train l2: 0.2467, Vali l2: 0.7580
Epoch: 156, time: 1.904, Train Loss: 5.240e-02,Vali Loss: 3.108e-01, Train l2: 0.1859, Vali l2: 0.7789
Epoch: 157, time: 1.912, Train Loss: 4.663e-02,Vali Loss: 3.016e-01, Train l2: 0.1486, Vali l2: 0.7354
Epoch: 158, time: 1.909, Train Loss: 4.823e-02,Vali Loss: 3.488e-01, Train l2: 0.1554, Vali l2: 0.8059
Epoch: 159, time: 1.904, Train Loss: 5.351e-02,Vali Loss: 3.282e-01, Train l2: 0.1572, Vali l2: 0.7625
Epoch: 160, time: 1.911, Train Loss: 3.430e-02,Vali Loss: 3.229e-01, Train l2: 0.1160, Vali l2: 0.7657
Epoch: 161, time: 1.901, Train Loss: 3.496e-02,Vali Loss: 3.364e-01, Train l2: 0.0976, Vali l2: 0.7730
Epoch: 162, time: 1.921, Train Loss: 3.749e-02,Vali Loss: 2.998e-01, Train l2: 0.1053, Vali l2: 0.7484
Epoch: 163, time: 1.900, Train Loss: 3.339e-02,Vali Loss: 3.678e-01, Train l2: 0.1018, Vali l2: 0.8055
Epoch: 164, time: 1.901, Train Loss: 3.482e-02,Vali Loss: 3.339e-01, Train l2: 0.1103, Vali l2: 0.7731
Epoch: 165, time: 1.906, Train Loss: 4.324e-02,Vali Loss: 3.092e-01, Train l2: 0.1249, Vali l2: 0.7647
Epoch: 166, time: 1.906, Train Loss: 3.390e-02,Vali Loss: 3.454e-01, Train l2: 0.1039, Vali l2: 0.7752
Epoch: 167, time: 1.902, Train Loss: 3.642e-02,Vali Loss: 3.038e-01, Train l2: 0.0997, Vali l2: 0.7521
Epoch: 168, time: 1.907, Train Loss: 3.448e-02,Vali Loss: 3.569e-01, Train l2: 0.0997, Vali l2: 0.7945
Epoch: 169, time: 1.912, Train Loss: 3.726e-02,Vali Loss: 2.994e-01, Train l2: 0.1188, Vali l2: 0.7458
Epoch: 170, time: 1.900, Train Loss: 3.387e-02,Vali Loss: 3.073e-01, Train l2: 0.1170, Vali l2: 0.7659
Epoch: 171, time: 1.904, Train Loss: 4.065e-02,Vali Loss: 3.651e-01, Train l2: 0.1286, Vali l2: 0.8080
Epoch: 172, time: 1.902, Train Loss: 5.782e-02,Vali Loss: 3.327e-01, Train l2: 0.1576, Vali l2: 0.7692
Epoch: 173, time: 1.910, Train Loss: 5.013e-02,Vali Loss: 3.481e-01, Train l2: 0.1352, Vali l2: 0.7860
Epoch: 174, time: 1.909, Train Loss: 3.158e-02,Vali Loss: 3.264e-01, Train l2: 0.0963, Vali l2: 0.7790
Epoch: 175, time: 1.903, Train Loss: 3.670e-02,Vali Loss: 3.161e-01, Train l2: 0.1002, Vali l2: 0.7710
Epoch: 176, time: 1.902, Train Loss: 3.461e-02,Vali Loss: 2.974e-01, Train l2: 0.0967, Vali l2: 0.7479
Epoch: 177, time: 1.907, Train Loss: 3.050e-02,Vali Loss: 3.101e-01, Train l2: 0.0952, Vali l2: 0.7525
Epoch: 178, time: 1.904, Train Loss: 3.421e-02,Vali Loss: 3.086e-01, Train l2: 0.1000, Vali l2: 0.7480
Epoch: 179, time: 1.902, Train Loss: 3.316e-02,Vali Loss: 2.916e-01, Train l2: 0.1007, Vali l2: 0.7356
Epoch: 180, time: 1.915, Train Loss: 6.983e-02,Vali Loss: 3.472e-01, Train l2: 0.1381, Vali l2: 0.7728
Epoch: 181, time: 1.906, Train Loss: 4.957e-02,Vali Loss: 3.270e-01, Train l2: 0.1376, Vali l2: 0.7606
Epoch: 182, time: 1.897, Train Loss: 3.376e-02,Vali Loss: 3.192e-01, Train l2: 0.1145, Vali l2: 0.7712
Epoch: 183, time: 1.920, Train Loss: 2.942e-02,Vali Loss: 3.376e-01, Train l2: 0.1036, Vali l2: 0.7792
Epoch: 184, time: 1.901, Train Loss: 3.593e-02,Vali Loss: 3.006e-01, Train l2: 0.1014, Vali l2: 0.7489
Epoch: 185, time: 1.905, Train Loss: 3.034e-02,Vali Loss: 3.582e-01, Train l2: 0.0992, Vali l2: 0.7751
Epoch: 186, time: 1.902, Train Loss: 2.732e-02,Vali Loss: 3.198e-01, Train l2: 0.0870, Vali l2: 0.7628
Epoch: 187, time: 1.918, Train Loss: 2.925e-02,Vali Loss: 3.331e-01, Train l2: 0.0872, Vali l2: 0.7590
Epoch: 188, time: 1.912, Train Loss: 4.222e-02,Vali Loss: 2.996e-01, Train l2: 0.1050, Vali l2: 0.7445
Epoch: 189, time: 1.898, Train Loss: 3.545e-02,Vali Loss: 3.079e-01, Train l2: 0.1164, Vali l2: 0.7493
Epoch: 190, time: 1.909, Train Loss: 3.011e-02,Vali Loss: 2.852e-01, Train l2: 0.1027, Vali l2: 0.7483
Epoch: 191, time: 1.911, Train Loss: 3.466e-02,Vali Loss: 3.023e-01, Train l2: 0.1082, Vali l2: 0.7461
Epoch: 192, time: 1.906, Train Loss: 2.948e-02,Vali Loss: 3.356e-01, Train l2: 0.1024, Vali l2: 0.7875
Epoch: 193, time: 1.906, Train Loss: 2.881e-02,Vali Loss: 3.274e-01, Train l2: 0.0895, Vali l2: 0.7700
Epoch: 194, time: 1.908, Train Loss: 3.222e-02,Vali Loss: 3.231e-01, Train l2: 0.0922, Vali l2: 0.7735
Epoch: 195, time: 1.902, Train Loss: 2.722e-02,Vali Loss: 3.096e-01, Train l2: 0.0880, Vali l2: 0.7409
Epoch: 196, time: 1.910, Train Loss: 3.084e-02,Vali Loss: 3.785e-01, Train l2: 0.0985, Vali l2: 0.8010
Epoch: 197, time: 1.903, Train Loss: 6.753e-02,Vali Loss: 3.028e-01, Train l2: 0.1484, Vali l2: 0.7409
Epoch: 198, time: 1.914, Train Loss: 3.694e-02,Vali Loss: 3.336e-01, Train l2: 0.1119, Vali l2: 0.7643
Epoch: 199, time: 1.904, Train Loss: 2.990e-02,Vali Loss: 3.167e-01, Train l2: 0.0875, Vali l2: 0.7659
Epoch: 200, time: 1.903, Train Loss: 2.796e-02,Vali Loss: 3.235e-01, Train l2: 0.0759, Vali l2: 0.7545
Epoch: 201, time: 1.916, Train Loss: 2.876e-02,Vali Loss: 3.205e-01, Train l2: 0.0792, Vali l2: 0.7777
Epoch: 202, time: 1.900, Train Loss: 2.892e-02,Vali Loss: 3.487e-01, Train l2: 0.0807, Vali l2: 0.7807
Epoch: 203, time: 1.908, Train Loss: 2.881e-02,Vali Loss: 3.039e-01, Train l2: 0.0733, Vali l2: 0.7540
Epoch: 204, time: 1.798, Train Loss: 2.888e-02,Vali Loss: 3.204e-01, Train l2: 0.0773, Vali l2: 0.7709
Epoch: 205, time: 1.803, Train Loss: 3.058e-02,Vali Loss: 3.086e-01, Train l2: 0.0817, Vali l2: 0.7577
Epoch: 206, time: 1.724, Train Loss: 2.957e-02,Vali Loss: 3.385e-01, Train l2: 0.0833, Vali l2: 0.7695
