Epoch: 0, time: 2.631, Train Loss: 6.426e-01,Vali Loss: 6.525e-01, Train l2: 2.2231, Vali l2: 1.6961
Epoch: 19, time: 0.165, Train Loss: 4.607e-01,Vali Loss: 4.109e-01, Train l2: 1.0674, Vali l2: 1.0517
Epoch: 20, time: 0.165, Train Loss: 4.612e-01,Vali Loss: 3.649e-01, Train l2: 1.1446, Vali l2: 1.0011
Epoch: 21, time: 0.156, Train Loss: 4.521e-01,Vali Loss: 3.651e-01, Train l2: 1.1022, Vali l2: 1.0003
Epoch: 22, time: 0.157, Train Loss: 4.556e-01,Vali Loss: 3.823e-01, Train l2: 1.0514, Vali l2: 0.9542
Epoch: 23, time: 0.155, Train Loss: 4.495e-01,Vali Loss: 3.803e-01, Train l2: 1.0179, Vali l2: 0.9744
Epoch: 24, time: 0.163, Train Loss: 4.494e-01,Vali Loss: 3.756e-01, Train l2: 1.0356, Vali l2: 1.0049
Epoch: 25, time: 0.165, Train Loss: 4.523e-01,Vali Loss: 3.653e-01, Train l2: 1.0250, Vali l2: 0.9785
Epoch: 26, time: 0.162, Train Loss: 4.495e-01,Vali Loss: 3.668e-01, Train l2: 1.0103, Vali l2: 0.9394
Epoch: 27, time: 0.162, Train Loss: 4.481e-01,Vali Loss: 3.903e-01, Train l2: 0.9852, Vali l2: 0.9713
Epoch: 28, time: 0.158, Train Loss: 4.464e-01,Vali Loss: 3.789e-01, Train l2: 1.0105, Vali l2: 1.0251
Epoch: 29, time: 0.155, Train Loss: 4.518e-01,Vali Loss: 3.960e-01, Train l2: 1.0545, Vali l2: 0.9587
Epoch: 30, time: 0.158, Train Loss: 4.511e-01,Vali Loss: 3.790e-01, Train l2: 0.9974, Vali l2: 0.9422
Epoch: 31, time: 0.157, Train Loss: 4.522e-01,Vali Loss: 3.863e-01, Train l2: 0.9833, Vali l2: 0.9468
Epoch: 32, time: 0.155, Train Loss: 4.473e-01,Vali Loss: 3.789e-01, Train l2: 0.9715, Vali l2: 0.9555
Epoch: 33, time: 0.155, Train Loss: 4.466e-01,Vali Loss: 3.764e-01, Train l2: 0.9931, Vali l2: 0.9327
Epoch: 34, time: 0.156, Train Loss: 4.458e-01,Vali Loss: 3.509e-01, Train l2: 0.9987, Vali l2: 1.0000
Epoch: 35, time: 0.159, Train Loss: 4.486e-01,Vali Loss: 3.699e-01, Train l2: 1.0144, Vali l2: 0.9372
Epoch: 36, time: 0.155, Train Loss: 4.459e-01,Vali Loss: 3.975e-01, Train l2: 0.9797, Vali l2: 0.9582
Epoch: 37, time: 0.168, Train Loss: 4.458e-01,Vali Loss: 3.775e-01, Train l2: 0.9897, Vali l2: 0.9900
Epoch: 38, time: 0.169, Train Loss: 4.453e-01,Vali Loss: 3.854e-01, Train l2: 0.9855, Vali l2: 0.9617
Epoch: 39, time: 0.166, Train Loss: 4.434e-01,Vali Loss: 3.757e-01, Train l2: 0.9892, Vali l2: 0.9667
Epoch: 40, time: 0.161, Train Loss: 4.444e-01,Vali Loss: 3.878e-01, Train l2: 1.0208, Vali l2: 0.9548
Epoch: 41, time: 0.161, Train Loss: 4.436e-01,Vali Loss: 3.752e-01, Train l2: 0.9739, Vali l2: 0.9350
Epoch: 42, time: 0.162, Train Loss: 4.447e-01,Vali Loss: 3.813e-01, Train l2: 0.9968, Vali l2: 0.9466
Epoch: 43, time: 0.164, Train Loss: 4.403e-01,Vali Loss: 3.693e-01, Train l2: 0.9850, Vali l2: 0.9384
Epoch: 44, time: 0.160, Train Loss: 4.370e-01,Vali Loss: 3.591e-01, Train l2: 0.9825, Vali l2: 0.9311
Epoch: 45, time: 0.159, Train Loss: 4.330e-01,Vali Loss: 3.518e-01, Train l2: 0.9596, Vali l2: 0.9189
Epoch: 46, time: 0.156, Train Loss: 4.294e-01,Vali Loss: 3.336e-01, Train l2: 0.9561, Vali l2: 0.9311
Epoch: 47, time: 0.159, Train Loss: 4.228e-01,Vali Loss: 3.629e-01, Train l2: 0.9709, Vali l2: 0.9273
Epoch: 48, time: 0.158, Train Loss: 4.278e-01,Vali Loss: 3.550e-01, Train l2: 0.9606, Vali l2: 0.9500
Epoch: 49, time: 0.155, Train Loss: 4.283e-01,Vali Loss: 3.808e-01, Train l2: 0.9612, Vali l2: 0.9193
Epoch: 50, time: 0.156, Train Loss: 4.234e-01,Vali Loss: 3.299e-01, Train l2: 0.9515, Vali l2: 0.9347
Epoch: 51, time: 0.157, Train Loss: 4.102e-01,Vali Loss: 3.646e-01, Train l2: 0.9615, Vali l2: 0.8984
Epoch: 52, time: 0.155, Train Loss: 4.086e-01,Vali Loss: 3.601e-01, Train l2: 0.9349, Vali l2: 0.9454
Epoch: 53, time: 0.156, Train Loss: 4.095e-01,Vali Loss: 3.401e-01, Train l2: 0.9653, Vali l2: 0.8980
Epoch: 54, time: 0.156, Train Loss: 4.081e-01,Vali Loss: 3.575e-01, Train l2: 0.9738, Vali l2: 0.9446
Epoch: 55, time: 0.156, Train Loss: 4.162e-01,Vali Loss: 3.527e-01, Train l2: 0.9794, Vali l2: 0.9092
Epoch: 56, time: 0.156, Train Loss: 4.084e-01,Vali Loss: 3.304e-01, Train l2: 0.9781, Vali l2: 0.9570
Epoch: 57, time: 0.156, Train Loss: 4.064e-01,Vali Loss: 3.692e-01, Train l2: 0.9674, Vali l2: 0.9366
Epoch: 58, time: 0.156, Train Loss: 4.179e-01,Vali Loss: 3.475e-01, Train l2: 0.9800, Vali l2: 0.9183
Epoch: 59, time: 0.155, Train Loss: 4.049e-01,Vali Loss: 3.471e-01, Train l2: 0.9516, Vali l2: 0.9013
Epoch: 60, time: 0.157, Train Loss: 3.981e-01,Vali Loss: 3.148e-01, Train l2: 0.9888, Vali l2: 0.8998
Epoch: 61, time: 0.163, Train Loss: 4.278e-01,Vali Loss: 3.832e-01, Train l2: 1.0481, Vali l2: 0.9815
Epoch: 62, time: 0.160, Train Loss: 4.451e-01,Vali Loss: 3.593e-01, Train l2: 1.0264, Vali l2: 0.9194
Epoch: 63, time: 0.158, Train Loss: 4.203e-01,Vali Loss: 3.605e-01, Train l2: 0.9702, Vali l2: 0.8886
Epoch: 64, time: 0.160, Train Loss: 4.064e-01,Vali Loss: 3.335e-01, Train l2: 0.9478, Vali l2: 0.9051
Epoch: 65, time: 0.167, Train Loss: 4.114e-01,Vali Loss: 3.107e-01, Train l2: 1.0010, Vali l2: 0.9668
Epoch: 66, time: 0.169, Train Loss: 4.137e-01,Vali Loss: 3.266e-01, Train l2: 1.0128, Vali l2: 1.0244
Epoch: 67, time: 0.167, Train Loss: 4.248e-01,Vali Loss: 3.312e-01, Train l2: 1.0967, Vali l2: 0.9194
Epoch: 68, time: 0.161, Train Loss: 4.196e-01,Vali Loss: 3.347e-01, Train l2: 0.9687, Vali l2: 0.9030
Epoch: 69, time: 0.160, Train Loss: 4.049e-01,Vali Loss: 3.275e-01, Train l2: 0.9454, Vali l2: 0.8970
Epoch: 70, time: 0.157, Train Loss: 4.129e-01,Vali Loss: 3.233e-01, Train l2: 0.9876, Vali l2: 0.8803
Epoch: 71, time: 0.161, Train Loss: 3.929e-01,Vali Loss: 3.571e-01, Train l2: 0.9808, Vali l2: 0.8948
Epoch: 72, time: 0.162, Train Loss: 4.002e-01,Vali Loss: 3.175e-01, Train l2: 0.9365, Vali l2: 0.8791
Epoch: 73, time: 0.162, Train Loss: 3.877e-01,Vali Loss: 3.199e-01, Train l2: 0.9135, Vali l2: 0.8807
Epoch: 74, time: 0.159, Train Loss: 3.872e-01,Vali Loss: 3.434e-01, Train l2: 0.9803, Vali l2: 0.9437
Epoch: 75, time: 0.158, Train Loss: 4.021e-01,Vali Loss: 3.740e-01, Train l2: 1.0082, Vali l2: 0.9874
Epoch: 76, time: 0.157, Train Loss: 4.230e-01,Vali Loss: 4.110e-01, Train l2: 1.0894, Vali l2: 1.0176
Epoch: 77, time: 0.156, Train Loss: 4.469e-01,Vali Loss: 3.648e-01, Train l2: 1.0425, Vali l2: 0.9440
Epoch: 78, time: 0.159, Train Loss: 4.233e-01,Vali Loss: 3.527e-01, Train l2: 0.9875, Vali l2: 0.9301
Epoch: 79, time: 0.159, Train Loss: 4.124e-01,Vali Loss: 3.028e-01, Train l2: 0.9589, Vali l2: 0.8175
Epoch: 80, time: 0.159, Train Loss: 4.080e-01,Vali Loss: 4.009e-01, Train l2: 0.9632, Vali l2: 1.0817
Epoch: 81, time: 0.159, Train Loss: 4.477e-01,Vali Loss: 3.651e-01, Train l2: 1.1092, Vali l2: 0.9374
Epoch: 82, time: 0.157, Train Loss: 4.413e-01,Vali Loss: 3.790e-01, Train l2: 1.0471, Vali l2: 1.0337
Epoch: 83, time: 0.156, Train Loss: 4.322e-01,Vali Loss: 3.486e-01, Train l2: 1.0428, Vali l2: 0.9241
Epoch: 84, time: 0.156, Train Loss: 4.282e-01,Vali Loss: 3.761e-01, Train l2: 1.0020, Vali l2: 1.0169
Epoch: 85, time: 0.160, Train Loss: 4.365e-01,Vali Loss: 3.460e-01, Train l2: 1.0436, Vali l2: 0.8709
Epoch: 86, time: 0.155, Train Loss: 4.154e-01,Vali Loss: 3.283e-01, Train l2: 0.9502, Vali l2: 0.8535
Epoch: 87, time: 0.156, Train Loss: 4.213e-01,Vali Loss: 3.850e-01, Train l2: 1.0133, Vali l2: 1.0688
Epoch: 88, time: 0.157, Train Loss: 4.673e-01,Vali Loss: 3.852e-01, Train l2: 1.1425, Vali l2: 1.0219
Epoch: 89, time: 0.156, Train Loss: 4.467e-01,Vali Loss: 3.785e-01, Train l2: 1.0371, Vali l2: 1.0448
Epoch: 90, time: 0.157, Train Loss: 4.496e-01,Vali Loss: 3.445e-01, Train l2: 1.0907, Vali l2: 0.9276
Epoch: 91, time: 0.158, Train Loss: 4.374e-01,Vali Loss: 3.488e-01, Train l2: 1.0888, Vali l2: 1.0097
Epoch: 92, time: 0.156, Train Loss: 4.401e-01,Vali Loss: 3.493e-01, Train l2: 1.0748, Vali l2: 0.9577
Epoch: 93, time: 0.157, Train Loss: 4.449e-01,Vali Loss: 3.933e-01, Train l2: 1.0644, Vali l2: 1.1065
Epoch: 94, time: 0.156, Train Loss: 4.661e-01,Vali Loss: 4.025e-01, Train l2: 1.1350, Vali l2: 0.9960
Epoch: 95, time: 0.157, Train Loss: 4.510e-01,Vali Loss: 3.810e-01, Train l2: 1.0876, Vali l2: 0.9967
Epoch: 96, time: 0.156, Train Loss: 4.383e-01,Vali Loss: 3.505e-01, Train l2: 1.0005, Vali l2: 0.9325
Epoch: 97, time: 0.157, Train Loss: 4.322e-01,Vali Loss: 3.782e-01, Train l2: 1.0280, Vali l2: 0.9248
Epoch: 98, time: 0.157, Train Loss: 4.251e-01,Vali Loss: 3.588e-01, Train l2: 0.9824, Vali l2: 1.0133
Epoch: 99, time: 0.156, Train Loss: 4.258e-01,Vali Loss: 3.416e-01, Train l2: 1.0176, Vali l2: 0.9127
Epoch: 100, time: 0.156, Train Loss: 4.192e-01,Vali Loss: 3.520e-01, Train l2: 0.9204, Vali l2: 0.8929
Epoch: 101, time: 0.157, Train Loss: 4.211e-01,Vali Loss: 3.298e-01, Train l2: 0.9599, Vali l2: 0.9306
Epoch: 102, time: 0.157, Train Loss: 4.138e-01,Vali Loss: 3.524e-01, Train l2: 0.9531, Vali l2: 0.8968
Epoch: 103, time: 0.156, Train Loss: 4.198e-01,Vali Loss: 3.591e-01, Train l2: 0.9686, Vali l2: 0.8733
Epoch: 104, time: 0.158, Train Loss: 4.173e-01,Vali Loss: 3.094e-01, Train l2: 0.9484, Vali l2: 0.9129
Epoch: 105, time: 0.160, Train Loss: 4.103e-01,Vali Loss: 3.241e-01, Train l2: 0.9424, Vali l2: 0.8676
Epoch: 106, time: 0.156, Train Loss: 4.152e-01,Vali Loss: 3.232e-01, Train l2: 0.9591, Vali l2: 0.9472
Epoch: 107, time: 0.157, Train Loss: 4.050e-01,Vali Loss: 3.114e-01, Train l2: 0.9430, Vali l2: 0.8764
Epoch: 108, time: 0.157, Train Loss: 4.093e-01,Vali Loss: 3.351e-01, Train l2: 0.9322, Vali l2: 0.8584
Epoch: 109, time: 0.156, Train Loss: 4.087e-01,Vali Loss: 3.891e-01, Train l2: 0.9067, Vali l2: 1.0092
Epoch: 110, time: 0.156, Train Loss: 4.359e-01,Vali Loss: 3.433e-01, Train l2: 1.0613, Vali l2: 0.9007
Epoch: 111, time: 0.156, Train Loss: 4.141e-01,Vali Loss: 3.233e-01, Train l2: 0.9810, Vali l2: 0.9224
Epoch: 112, time: 0.157, Train Loss: 4.151e-01,Vali Loss: 3.154e-01, Train l2: 0.9509, Vali l2: 0.8690
Epoch: 113, time: 0.156, Train Loss: 4.126e-01,Vali Loss: 3.409e-01, Train l2: 0.9403, Vali l2: 0.8934
Epoch: 114, time: 0.159, Train Loss: 4.202e-01,Vali Loss: 3.615e-01, Train l2: 0.9460, Vali l2: 0.9205
Epoch: 115, time: 0.157, Train Loss: 4.214e-01,Vali Loss: 3.402e-01, Train l2: 0.9447, Vali l2: 0.8969
Epoch: 116, time: 0.156, Train Loss: 4.138e-01,Vali Loss: 3.375e-01, Train l2: 0.9234, Vali l2: 0.8841
Epoch: 117, time: 0.156, Train Loss: 4.082e-01,Vali Loss: 3.271e-01, Train l2: 0.9257, Vali l2: 0.8720
Epoch: 118, time: 0.159, Train Loss: 4.158e-01,Vali Loss: 3.573e-01, Train l2: 0.9770, Vali l2: 1.0201
Epoch: 119, time: 0.157, Train Loss: 4.134e-01,Vali Loss: 3.219e-01, Train l2: 0.9717, Vali l2: 0.8867
Epoch: 120, time: 0.159, Train Loss: 4.013e-01,Vali Loss: 3.421e-01, Train l2: 0.9247, Vali l2: 0.8628
Epoch: 121, time: 0.157, Train Loss: 4.094e-01,Vali Loss: 3.395e-01, Train l2: 0.8960, Vali l2: 0.8615
Epoch: 122, time: 0.160, Train Loss: 4.003e-01,Vali Loss: 3.295e-01, Train l2: 0.9009, Vali l2: 0.8886
Epoch: 123, time: 0.158, Train Loss: 3.947e-01,Vali Loss: 2.936e-01, Train l2: 0.8856, Vali l2: 0.8218
Epoch: 124, time: 0.158, Train Loss: 3.885e-01,Vali Loss: 3.580e-01, Train l2: 0.9147, Vali l2: 0.9991
Epoch: 125, time: 0.157, Train Loss: 4.307e-01,Vali Loss: 3.497e-01, Train l2: 1.0472, Vali l2: 0.9378
Epoch: 126, time: 0.158, Train Loss: 4.043e-01,Vali Loss: 3.134e-01, Train l2: 0.9519, Vali l2: 0.8547
Epoch: 127, time: 0.158, Train Loss: 3.907e-01,Vali Loss: 3.127e-01, Train l2: 0.9450, Vali l2: 0.8501
Epoch: 128, time: 0.157, Train Loss: 3.976e-01,Vali Loss: 3.050e-01, Train l2: 0.9057, Vali l2: 0.8465
Epoch: 129, time: 0.158, Train Loss: 3.926e-01,Vali Loss: 2.876e-01, Train l2: 0.8991, Vali l2: 0.8195
Epoch: 130, time: 0.157, Train Loss: 3.952e-01,Vali Loss: 3.025e-01, Train l2: 0.9104, Vali l2: 0.8781
Epoch: 131, time: 0.157, Train Loss: 3.946e-01,Vali Loss: 3.002e-01, Train l2: 0.9177, Vali l2: 0.8466
Epoch: 132, time: 0.158, Train Loss: 4.000e-01,Vali Loss: 3.220e-01, Train l2: 0.9580, Vali l2: 0.9346
Epoch: 133, time: 0.159, Train Loss: 3.937e-01,Vali Loss: 3.075e-01, Train l2: 0.9796, Vali l2: 0.8251
Epoch: 134, time: 0.156, Train Loss: 3.955e-01,Vali Loss: 2.843e-01, Train l2: 0.9227, Vali l2: 0.7987
Epoch: 135, time: 0.157, Train Loss: 4.241e-01,Vali Loss: 3.580e-01, Train l2: 1.0543, Vali l2: 0.9917
Epoch: 136, time: 0.157, Train Loss: 4.131e-01,Vali Loss: 3.268e-01, Train l2: 0.9711, Vali l2: 0.8684
Epoch: 137, time: 0.157, Train Loss: 3.913e-01,Vali Loss: 3.294e-01, Train l2: 0.9198, Vali l2: 0.8434
Epoch: 138, time: 0.157, Train Loss: 3.922e-01,Vali Loss: 3.427e-01, Train l2: 0.8888, Vali l2: 0.8337
Epoch: 139, time: 0.157, Train Loss: 3.889e-01,Vali Loss: 3.078e-01, Train l2: 0.9068, Vali l2: 0.8260
Epoch: 140, time: 0.158, Train Loss: 3.904e-01,Vali Loss: 4.399e-01, Train l2: 0.9417, Vali l2: 1.0862
Epoch: 141, time: 0.157, Train Loss: 4.569e-01,Vali Loss: 3.626e-01, Train l2: 1.1826, Vali l2: 1.0689
Epoch: 142, time: 0.158, Train Loss: 4.393e-01,Vali Loss: 3.494e-01, Train l2: 1.1227, Vali l2: 0.9966
Epoch: 143, time: 0.157, Train Loss: 4.411e-01,Vali Loss: 3.676e-01, Train l2: 1.0148, Vali l2: 0.9428
Epoch: 144, time: 0.158, Train Loss: 4.338e-01,Vali Loss: 3.266e-01, Train l2: 0.9978, Vali l2: 0.8991
Epoch: 145, time: 0.158, Train Loss: 4.199e-01,Vali Loss: 3.320e-01, Train l2: 0.9379, Vali l2: 0.9209
Epoch: 146, time: 0.159, Train Loss: 4.181e-01,Vali Loss: 3.229e-01, Train l2: 0.9717, Vali l2: 0.8744
Epoch: 147, time: 0.156, Train Loss: 4.098e-01,Vali Loss: 3.493e-01, Train l2: 0.9071, Vali l2: 0.8652
Epoch: 148, time: 0.157, Train Loss: 4.081e-01,Vali Loss: 3.470e-01, Train l2: 0.9180, Vali l2: 0.9550
Epoch: 149, time: 0.160, Train Loss: 4.113e-01,Vali Loss: 3.494e-01, Train l2: 0.9658, Vali l2: 0.9141
Epoch: 150, time: 0.156, Train Loss: 4.076e-01,Vali Loss: 3.293e-01, Train l2: 0.9183, Vali l2: 0.8234
Epoch: 151, time: 0.158, Train Loss: 4.052e-01,Vali Loss: 3.126e-01, Train l2: 0.9237, Vali l2: 0.8528
Epoch: 152, time: 0.159, Train Loss: 4.025e-01,Vali Loss: 3.842e-01, Train l2: 0.9673, Vali l2: 1.0609
Epoch: 153, time: 0.156, Train Loss: 4.483e-01,Vali Loss: 3.555e-01, Train l2: 1.0828, Vali l2: 0.9333
Epoch: 154, time: 0.158, Train Loss: 4.327e-01,Vali Loss: 3.234e-01, Train l2: 0.9949, Vali l2: 0.8997
Epoch: 155, time: 0.157, Train Loss: 4.239e-01,Vali Loss: 3.440e-01, Train l2: 0.9356, Vali l2: 0.8769
Epoch: 156, time: 0.158, Train Loss: 4.219e-01,Vali Loss: 3.285e-01, Train l2: 0.9577, Vali l2: 0.9085
Epoch: 157, time: 0.159, Train Loss: 4.094e-01,Vali Loss: 3.490e-01, Train l2: 0.9319, Vali l2: 0.8823
Epoch: 158, time: 0.159, Train Loss: 4.179e-01,Vali Loss: 3.931e-01, Train l2: 0.9500, Vali l2: 0.9672
Epoch: 159, time: 0.157, Train Loss: 4.165e-01,Vali Loss: 3.415e-01, Train l2: 0.9416, Vali l2: 0.8729
Epoch: 160, time: 0.157, Train Loss: 4.080e-01,Vali Loss: 3.498e-01, Train l2: 0.9157, Vali l2: 0.8899
Epoch: 161, time: 0.158, Train Loss: 4.157e-01,Vali Loss: 3.545e-01, Train l2: 0.9769, Vali l2: 0.8851
Epoch: 162, time: 0.159, Train Loss: 4.154e-01,Vali Loss: 3.560e-01, Train l2: 0.9819, Vali l2: 0.9260
Epoch: 163, time: 0.157, Train Loss: 4.356e-01,Vali Loss: 3.371e-01, Train l2: 0.9662, Vali l2: 0.9381
Epoch: 164, time: 0.158, Train Loss: 4.297e-01,Vali Loss: 3.732e-01, Train l2: 0.9431, Vali l2: 0.9039
Epoch: 165, time: 0.159, Train Loss: 4.343e-01,Vali Loss: 3.960e-01, Train l2: 1.0065, Vali l2: 0.9820
Epoch: 166, time: 0.157, Train Loss: 4.384e-01,Vali Loss: 3.554e-01, Train l2: 1.0064, Vali l2: 0.9530
Epoch: 167, time: 0.157, Train Loss: 4.289e-01,Vali Loss: 3.297e-01, Train l2: 0.9835, Vali l2: 0.9905
Epoch: 168, time: 0.158, Train Loss: 4.181e-01,Vali Loss: 3.251e-01, Train l2: 0.9612, Vali l2: 0.9287
Epoch: 169, time: 0.157, Train Loss: 4.215e-01,Vali Loss: 3.581e-01, Train l2: 0.9622, Vali l2: 0.8895
Epoch: 170, time: 0.156, Train Loss: 4.179e-01,Vali Loss: 3.403e-01, Train l2: 0.9247, Vali l2: 0.8892
Epoch: 171, time: 0.157, Train Loss: 4.181e-01,Vali Loss: 3.332e-01, Train l2: 0.9393, Vali l2: 0.8626
Epoch: 172, time: 0.157, Train Loss: 4.104e-01,Vali Loss: 3.108e-01, Train l2: 0.9148, Vali l2: 0.8490
Epoch: 173, time: 0.156, Train Loss: 4.092e-01,Vali Loss: 3.350e-01, Train l2: 0.9204, Vali l2: 0.9024
Epoch: 174, time: 0.156, Train Loss: 4.055e-01,Vali Loss: 3.427e-01, Train l2: 0.9126, Vali l2: 0.9104
Epoch: 175, time: 0.158, Train Loss: 4.074e-01,Vali Loss: 3.191e-01, Train l2: 0.9520, Vali l2: 0.8440
Epoch: 176, time: 0.157, Train Loss: 3.911e-01,Vali Loss: 2.982e-01, Train l2: 0.8887, Vali l2: 0.8339
Epoch: 177, time: 0.159, Train Loss: 3.947e-01,Vali Loss: 3.290e-01, Train l2: 0.9023, Vali l2: 0.8729
Epoch: 178, time: 0.156, Train Loss: 4.131e-01,Vali Loss: 2.883e-01, Train l2: 0.9701, Vali l2: 0.8569
Epoch: 179, time: 0.156, Train Loss: 3.930e-01,Vali Loss: 3.408e-01, Train l2: 0.9230, Vali l2: 0.8406
Epoch: 180, time: 0.157, Train Loss: 4.091e-01,Vali Loss: 3.233e-01, Train l2: 1.0271, Vali l2: 0.9013
Epoch: 181, time: 0.157, Train Loss: 3.993e-01,Vali Loss: 3.178e-01, Train l2: 0.9603, Vali l2: 0.8700
Epoch: 182, time: 0.158, Train Loss: 4.111e-01,Vali Loss: 3.158e-01, Train l2: 1.0043, Vali l2: 0.8823
Epoch: 183, time: 0.161, Train Loss: 4.204e-01,Vali Loss: 3.165e-01, Train l2: 1.0768, Vali l2: 0.8842
Epoch: 184, time: 0.158, Train Loss: 4.024e-01,Vali Loss: 3.022e-01, Train l2: 0.9513, Vali l2: 0.8561
Epoch: 185, time: 0.158, Train Loss: 4.223e-01,Vali Loss: 3.776e-01, Train l2: 1.0140, Vali l2: 0.9752
Epoch: 186, time: 0.157, Train Loss: 4.099e-01,Vali Loss: 3.035e-01, Train l2: 0.9834, Vali l2: 0.8667
Epoch: 187, time: 0.157, Train Loss: 3.976e-01,Vali Loss: 3.316e-01, Train l2: 0.9432, Vali l2: 0.8347
Epoch: 188, time: 0.158, Train Loss: 3.967e-01,Vali Loss: 3.384e-01, Train l2: 0.8849, Vali l2: 0.8308
Epoch: 189, time: 0.158, Train Loss: 3.921e-01,Vali Loss: 3.167e-01, Train l2: 0.8895, Vali l2: 0.8082
Epoch: 190, time: 0.158, Train Loss: 3.911e-01,Vali Loss: 2.933e-01, Train l2: 0.9008, Vali l2: 0.8036
Epoch: 191, time: 0.156, Train Loss: 4.275e-01,Vali Loss: 3.944e-01, Train l2: 1.0319, Vali l2: 1.0061
Epoch: 192, time: 0.156, Train Loss: 4.598e-01,Vali Loss: 4.027e-01, Train l2: 1.1938, Vali l2: 1.0656
Epoch: 193, time: 0.160, Train Loss: 4.562e-01,Vali Loss: 3.678e-01, Train l2: 1.1336, Vali l2: 0.9987
Epoch: 194, time: 0.156, Train Loss: 4.512e-01,Vali Loss: 3.926e-01, Train l2: 1.0692, Vali l2: 0.9554
Epoch: 195, time: 0.157, Train Loss: 4.494e-01,Vali Loss: 3.774e-01, Train l2: 1.0498, Vali l2: 0.9925
Epoch: 196, time: 0.159, Train Loss: 4.496e-01,Vali Loss: 3.692e-01, Train l2: 1.0105, Vali l2: 0.9638
Epoch: 197, time: 0.156, Train Loss: 4.454e-01,Vali Loss: 3.841e-01, Train l2: 0.9800, Vali l2: 0.9384
Epoch: 198, time: 0.162, Train Loss: 4.414e-01,Vali Loss: 3.956e-01, Train l2: 0.9437, Vali l2: 0.9199
Epoch: 199, time: 0.158, Train Loss: 4.383e-01,Vali Loss: 3.542e-01, Train l2: 0.9427, Vali l2: 0.9258
Epoch: 200, time: 0.156, Train Loss: 4.318e-01,Vali Loss: 3.589e-01, Train l2: 0.9303, Vali l2: 0.8865
Epoch: 201, time: 0.157, Train Loss: 4.259e-01,Vali Loss: 3.467e-01, Train l2: 0.9164, Vali l2: 0.9178
Epoch: 202, time: 0.158, Train Loss: 4.252e-01,Vali Loss: 3.275e-01, Train l2: 0.9070, Vali l2: 0.8621
Epoch: 203, time: 0.159, Train Loss: 4.213e-01,Vali Loss: 3.353e-01, Train l2: 0.8832, Vali l2: 0.8692
Epoch: 204, time: 0.156, Train Loss: 4.253e-01,Vali Loss: 3.616e-01, Train l2: 0.9079, Vali l2: 0.8938
Epoch: 205, time: 0.157, Train Loss: 4.166e-01,Vali Loss: 3.280e-01, Train l2: 0.9068, Vali l2: 0.8530
Epoch: 206, time: 0.157, Train Loss: 4.177e-01,Vali Loss: 3.299e-01, Train l2: 0.9115, Vali l2: 0.8414
